id,product_id,customer_id,rating,review_text,reviewed_at
2713,165,10570,3,Decent but nothing special.,2025-03-10
2714,78,7458,3,"Good on most days, off-days exist.",2023-07-10
2715,212,6626,5,"Came with my team, everyone was happy.",2025-12-03
2716,281,25,4,"Best lunch in town, no contest.",2023-12-29
2717,242,8324,2,Disappointing portion for the price.,2024-08-09
2718,226,2598,2,Not what I expected from the photos.,2022-12-25
2719,228,9919,3,Decent but nothing special.,2025-07-26
2720,235,7749,5,Fresh ingredients and prompt service.,2021-08-01
2721,228,14351,5,"Solid flavour, great portion size.",2020-06-30
2722,264,13839,5,Fresh ingredients and prompt service.,2022-06-28
2723,22,6497,5,Reliable as always — never disappoints.,2024-10-14
2724,256,7353,3,Decent but nothing special.,2020-08-08
2725,300,6388,5,Absolutely loved this. Will order again.,2020-05-24
2726,278,9536,5,Five stars all around.,2020-08-11
2727,26,8033,4,"Best lunch in town, no contest.",2025-12-03
2728,22,8003,4,"Best lunch in town, no contest.",2024-11-03
2729,282,497,4,Reliable as always — never disappoints.,2025-06-20
2730,188,7403,5,Absolutely loved this. Will order again.,2024-07-25
2731,151,13387,5,"Best lunch in town, no contest.",2023-07-29
2732,28,11457,4,Fresh ingredients and prompt service.,2021-06-18
2733,136,4806,5,Absolutely loved this. Will order again.,2020-11-18
2734,59,12642,2,Skipped my dietary request.,2021-10-26
2735,42,6795,2,Skipped my dietary request.,2023-02-28
2736,109,7404,4,Absolutely loved this. Will order again.,2025-09-19
2737,30,5066,5,Five stars all around.,2023-12-17
2738,101,783,4,Absolutely loved this. Will order again.,2020-09-25
2739,300,12678,5,Absolutely loved this. Will order again.,2024-03-01
2740,298,13885,5,"Best lunch in town, no contest.",2022-07-08
2741,300,12494,3,Average — would order again only if nearby.,2024-03-10
2742,177,10459,5,"Solid flavour, great portion size.",2023-05-24
2743,285,14873,1,Disappointing portion for the price.,2021-06-28
2744,112,9559,4,"Came with my team, everyone was happy.",2024-10-23
2745,37,84,2,Skipped my dietary request.,2025-03-31
2746,175,10231,5,Five stars all around.,2021-08-04
2747,118,7625,5,Reliable as always — never disappoints.,2022-07-19
2748,246,9143,2,Not what I expected from the photos.,2020-09-06
2749,133,5020,2,"Slow service, mediocre food.",2023-05-28
2750,176,12314,5,"Solid flavour, great portion size.",2020-11-30
2751,255,2697,5,Fresh ingredients and prompt service.,2021-07-29
2752,63,5576,4,"Best lunch in town, no contest.",2025-07-16
2753,40,133,5,"Solid flavour, great portion size.",2020-01-11
2754,152,11427,4,Fresh ingredients and prompt service.,2023-01-21
2755,70,1491,3,"Good on most days, off-days exist.",2020-08-05
2756,239,4625,1,Disappointing portion for the price.,2025-01-25
2757,291,11773,4,Absolutely loved this. Will order again.,2025-11-21
2758,272,11452,5,Reliable as always — never disappoints.,2024-10-01
2759,129,10530,3,Decent but nothing special.,2022-09-12
2760,85,9332,5,Five stars all around.,2020-09-19
2761,202,14269,5,Fresh ingredients and prompt service.,2021-06-25
2762,4,10816,5,"Solid flavour, great portion size.",2024-05-26
2763,151,2861,5,Fresh ingredients and prompt service.,2021-08-29
2764,239,410,3,"Standard fare, fairly priced.",2022-03-08
2765,229,10150,5,Reliable as always — never disappoints.,2021-05-30
2766,202,12602,3,Decent but nothing special.,2022-11-05
2767,21,4485,5,Fresh ingredients and prompt service.,2025-03-31
2768,229,9882,3,Fine for a quick bite.,2025-04-26
2769,115,5492,5,"Came with my team, everyone was happy.",2022-02-18
2770,91,5766,3,Decent but nothing special.,2021-05-28
2771,53,7288,5,"Best lunch in town, no contest.",2024-11-09
2772,149,3561,4,Absolutely loved this. Will order again.,2022-07-25
2773,24,2593,2,Not what I expected from the photos.,2024-05-03
2774,143,10923,2,Skipped my dietary request.,2021-06-06
2775,107,10733,4,Fresh ingredients and prompt service.,2023-10-06
2776,185,11262,5,"Came with my team, everyone was happy.",2020-10-03
2777,206,7568,1,Cold by the time it arrived.,2024-01-11
2778,255,2262,5,"Best lunch in town, no contest.",2022-04-25
2779,63,2322,4,Fresh ingredients and prompt service.,2022-07-02
2780,5,8759,4,"Came with my team, everyone was happy.",2025-01-18
2781,17,7906,5,"Came with my team, everyone was happy.",2020-06-19
2782,12,9903,4,Absolutely loved this. Will order again.,2020-01-18
2783,9,11230,5,Absolutely loved this. Will order again.,2024-11-07
2784,42,2349,4,"Came with my team, everyone was happy.",2024-01-18
2785,186,5279,1,Not what I expected from the photos.,2024-11-06
2786,181,3083,5,"Came with my team, everyone was happy.",2024-12-24
2787,57,10631,4,"Best lunch in town, no contest.",2022-09-08
2788,262,9847,3,"Standard fare, fairly priced.",2022-04-04
2789,220,10071,3,Decent but nothing special.,2025-03-25
2790,234,1741,2,Skipped my dietary request.,2022-11-14
2791,164,4924,5,"Best lunch in town, no contest.",2021-05-08
2792,248,10675,1,Not what I expected from the photos.,2022-08-21
2793,75,1450,1,Disappointing portion for the price.,2022-09-15
2794,70,5451,4,Fresh ingredients and prompt service.,2023-04-23
2795,149,13524,5,Five stars all around.,2022-02-07
2796,214,13147,1,Cold by the time it arrived.,2022-11-25
2797,175,11852,4,"Came with my team, everyone was happy.",2020-08-13
2798,244,14553,4,Five stars all around.,2021-07-04
2799,109,11356,3,"Good on most days, off-days exist.",2025-10-23
2800,245,3886,4,"Came with my team, everyone was happy.",2022-10-04
2801,48,4123,5,"Solid flavour, great portion size.",2024-09-04
2802,83,3783,2,"Slow service, mediocre food.",2024-04-26
2803,9,8299,5,Fresh ingredients and prompt service.,2023-03-01
2804,133,560,5,Reliable as always — never disappoints.,2020-08-02
2805,99,8344,5,"Solid flavour, great portion size.",2021-10-29
2806,283,10290,4,Five stars all around.,2021-10-11
2807,158,8442,5,Fresh ingredients and prompt service.,2021-04-02
2808,5,3083,4,"Came with my team, everyone was happy.",2025-03-26
2809,68,4991,5,"Best lunch in town, no contest.",2024-05-16
2810,65,11739,3,Decent but nothing special.,2025-08-28
2811,213,10972,5,"Came with my team, everyone was happy.",2023-12-10
2812,129,1640,4,Absolutely loved this. Will order again.,2020-02-20
2813,2,9822,4,Five stars all around.,2025-02-14
2814,77,12088,5,"Best lunch in town, no contest.",2022-04-12
2815,268,8248,5,Absolutely loved this. Will order again.,2023-11-11
2816,8,6738,3,"Good on most days, off-days exist.",2022-04-03
2817,22,1417,5,Fresh ingredients and prompt service.,2025-11-08
2818,273,8757,4,Reliable as always — never disappoints.,2024-07-27
2819,83,9458,5,Reliable as always — never disappoints.,2025-02-12
2820,75,3324,3,Decent but nothing special.,2024-05-14
2821,71,10900,4,"Best lunch in town, no contest.",2024-12-24
2822,273,9129,3,Fine for a quick bite.,2020-03-17
2823,65,4084,2,"Slow service, mediocre food.",2022-12-26
2824,157,5683,5,Absolutely loved this. Will order again.,2022-07-27
2825,234,7635,4,Absolutely loved this. Will order again.,2025-11-11
2826,116,2209,5,Five stars all around.,2022-01-08
2827,158,13417,4,"Best lunch in town, no contest.",2021-08-13
2828,20,8300,4,Absolutely loved this. Will order again.,2020-12-16
2829,204,12814,4,"Solid flavour, great portion size.",2020-01-13
2830,211,13481,5,Fresh ingredients and prompt service.,2024-02-17
2831,223,7396,3,"Standard fare, fairly priced.",2025-03-18
2832,103,10777,5,"Came with my team, everyone was happy.",2021-06-04
2833,137,448,3,Decent but nothing special.,2021-08-19
2834,121,11752,5,"Solid flavour, great portion size.",2020-03-05
2835,103,14734,3,"Good on most days, off-days exist.",2021-01-15
2836,227,11511,3,"Standard fare, fairly priced.",2025-02-16
2837,52,8720,5,"Best lunch in town, no contest.",2025-09-21
2838,214,14608,4,Five stars all around.,2023-11-05
2839,14,3068,5,"Came with my team, everyone was happy.",2020-02-14
2840,162,10088,4,"Came with my team, everyone was happy.",2022-02-28
2841,8,8847,4,"Came with my team, everyone was happy.",2020-06-29
2842,289,2949,3,Decent but nothing special.,2022-01-19
2843,288,5514,5,"Came with my team, everyone was happy.",2024-01-10
2844,193,14584,2,Cold by the time it arrived.,2024-08-05
2845,97,13201,5,Five stars all around.,2025-08-03
2846,89,4381,5,Reliable as always — never disappoints.,2024-11-21
2847,136,14456,4,Five stars all around.,2022-07-08
2848,146,517,4,"Came with my team, everyone was happy.",2021-07-01
2849,299,2223,4,Reliable as always — never disappoints.,2023-11-03
2850,10,5677,4,Absolutely loved this. Will order again.,2022-04-07
2851,196,2663,4,Absolutely loved this. Will order again.,2025-01-10
2852,150,971,5,"Best lunch in town, no contest.",2020-09-27
2853,57,3600,5,"Solid flavour, great portion size.",2021-05-10
2854,80,9446,5,"Solid flavour, great portion size.",2022-12-15
2855,37,3552,5,"Solid flavour, great portion size.",2023-07-26
2856,155,9611,4,Fresh ingredients and prompt service.,2025-12-02
2857,120,14613,4,Reliable as always — never disappoints.,2022-02-06
2858,237,9936,4,"Best lunch in town, no contest.",2024-04-18
2859,81,12173,5,Absolutely loved this. Will order again.,2020-11-22
2860,69,5768,5,Fresh ingredients and prompt service.,2021-01-18
2861,200,12369,5,Five stars all around.,2022-07-12
2862,295,5337,5,"Came with my team, everyone was happy.",2022-09-30
2863,203,10483,2,Skipped my dietary request.,2021-05-11
2864,125,9039,5,Five stars all around.,2025-03-02
2865,108,1600,5,Five stars all around.,2024-11-24
2866,259,2976,3,"Good on most days, off-days exist.",2023-04-14
2867,224,2908,2,Disappointing portion for the price.,2025-09-13
2868,140,9917,5,Absolutely loved this. Will order again.,2024-03-30
2869,80,5326,1,Cold by the time it arrived.,2023-07-27
2870,222,3062,3,Decent but nothing special.,2025-09-25
2871,256,4233,4,Five stars all around.,2023-06-12
2872,36,11232,5,Five stars all around.,2025-10-16
2873,297,9689,5,Fresh ingredients and prompt service.,2022-06-05
2874,106,9305,5,Five stars all around.,2023-09-17
2875,291,8061,1,Skipped my dietary request.,2022-04-02
2876,132,3826,5,"Solid flavour, great portion size.",2022-01-16
2877,157,3434,4,"Came with my team, everyone was happy.",2025-06-11
2878,109,13309,4,"Best lunch in town, no contest.",2023-03-05
2879,12,597,4,Fresh ingredients and prompt service.,2025-02-15
2880,216,6467,4,Fresh ingredients and prompt service.,2020-09-21
2881,186,8439,4,"Came with my team, everyone was happy.",2023-06-13
2882,42,10540,5,Five stars all around.,2025-10-17
2883,166,5826,5,"Best lunch in town, no contest.",2022-11-16
2884,88,9450,3,Fine for a quick bite.,2025-12-08
2885,152,14609,5,Reliable as always — never disappoints.,2025-10-21
2886,253,9306,5,Fresh ingredients and prompt service.,2025-02-03
2887,195,12046,3,"Good on most days, off-days exist.",2021-09-16
2888,104,12976,5,"Best lunch in town, no contest.",2022-07-18
2889,30,4546,4,Reliable as always — never disappoints.,2020-10-03
2890,134,11809,5,"Best lunch in town, no contest.",2023-04-17
2891,272,2959,5,"Solid flavour, great portion size.",2023-03-10
2892,221,12019,5,"Best lunch in town, no contest.",2020-09-06
2893,246,3635,3,Decent but nothing special.,2024-01-30
2894,150,2652,3,Average — would order again only if nearby.,2025-11-18
2895,238,13273,5,Reliable as always — never disappoints.,2022-03-06
2896,264,4293,5,"Came with my team, everyone was happy.",2024-02-10
2897,58,3692,4,"Solid flavour, great portion size.",2021-09-26
2898,160,9959,2,Not what I expected from the photos.,2024-08-02
2899,1,10586,1,Not what I expected from the photos.,2023-07-22
2900,272,2120,5,"Solid flavour, great portion size.",2025-11-24
2901,275,3178,5,"Solid flavour, great portion size.",2022-09-08
2902,1,1052,4,Absolutely loved this. Will order again.,2020-09-20
2903,93,5923,5,"Came with my team, everyone was happy.",2023-01-31
2904,96,14117,4,"Solid flavour, great portion size.",2020-10-05
2905,177,1188,4,Five stars all around.,2024-11-12
2906,291,2175,4,"Solid flavour, great portion size.",2021-06-15
2907,288,2239,4,Fresh ingredients and prompt service.,2020-09-02
2908,123,2479,3,Decent but nothing special.,2020-12-25
2909,114,6046,4,Five stars all around.,2025-01-21
2910,87,9113,5,Reliable as always — never disappoints.,2023-09-07
2911,242,7503,4,Five stars all around.,2025-09-25
2912,96,5308,2,Not what I expected from the photos.,2025-08-22
2913,17,365,2,Skipped my dietary request.,2022-11-19
2914,164,2171,2,"Slow service, mediocre food.",2020-07-27
2915,41,14227,4,"Came with my team, everyone was happy.",2020-01-18
2916,211,13254,3,Decent but nothing special.,2025-04-07
2917,76,847,5,Fresh ingredients and prompt service.,2024-05-11
2918,31,7800,4,"Came with my team, everyone was happy.",2024-02-27
2919,176,8192,5,"Solid flavour, great portion size.",2022-04-12
2920,110,11060,5,"Came with my team, everyone was happy.",2023-06-17
2921,286,671,2,"Slow service, mediocre food.",2024-11-05
2922,269,14850,5,Five stars all around.,2022-04-16
2923,300,11245,4,Absolutely loved this. Will order again.,2023-11-10
2924,169,5640,4,Five stars all around.,2023-09-01
2925,234,6717,4,Fresh ingredients and prompt service.,2022-01-27
2926,180,8725,5,Five stars all around.,2020-12-24
2927,202,4610,5,Reliable as always — never disappoints.,2022-01-09
2928,138,13850,5,Reliable as always — never disappoints.,2022-02-12
2929,139,7168,5,Reliable as always — never disappoints.,2022-01-16
2930,96,522,4,"Solid flavour, great portion size.",2021-05-05
2931,27,3343,3,"Good on most days, off-days exist.",2022-12-18
2932,33,4690,3,Decent but nothing special.,2025-02-23
2933,26,6023,4,Absolutely loved this. Will order again.,2024-10-21
2934,197,4315,5,Fresh ingredients and prompt service.,2022-05-05
2935,124,1543,5,Reliable as always — never disappoints.,2020-11-01
2936,105,8470,5,Five stars all around.,2021-11-06
2937,2,3479,4,Absolutely loved this. Will order again.,2023-07-19
2938,122,13426,5,Reliable as always — never disappoints.,2020-07-14
2939,262,1601,3,"Standard fare, fairly priced.",2022-07-31
2940,207,10771,4,Fresh ingredients and prompt service.,2024-12-01
2941,14,3547,4,Reliable as always — never disappoints.,2020-10-07
2942,189,11125,5,Five stars all around.,2022-01-01
2943,9,14207,4,Five stars all around.,2024-08-17
2944,199,8601,5,"Solid flavour, great portion size.",2020-09-23
2945,284,11495,4,"Solid flavour, great portion size.",2023-01-18
2946,28,11487,2,Skipped my dietary request.,2020-04-05
2947,11,1119,5,"Best lunch in town, no contest.",2020-04-14
2948,195,14131,5,"Best lunch in town, no contest.",2024-04-12
2949,91,854,1,Not what I expected from the photos.,2025-11-16
2950,139,405,5,"Solid flavour, great portion size.",2024-07-09
2951,47,14805,2,Not what I expected from the photos.,2020-04-14
2952,194,1709,4,"Solid flavour, great portion size.",2021-03-02
2953,173,6154,5,"Solid flavour, great portion size.",2020-06-07
2954,90,5177,5,Absolutely loved this. Will order again.,2022-06-11
2955,52,4162,3,"Standard fare, fairly priced.",2021-05-25
2956,284,4310,3,Decent but nothing special.,2023-04-09
2957,92,12139,1,Disappointing portion for the price.,2022-03-06
2958,273,7828,3,Average — would order again only if nearby.,2024-08-22
2959,32,6377,3,"Good on most days, off-days exist.",2020-02-21
2960,162,13089,3,Average — would order again only if nearby.,2025-04-13
2961,160,9516,5,"Solid flavour, great portion size.",2021-12-09
2962,122,6689,4,Reliable as always — never disappoints.,2021-01-05
2963,248,10164,5,Fresh ingredients and prompt service.,2022-04-27
2964,221,8865,5,"Solid flavour, great portion size.",2020-06-01
2965,295,12027,5,Five stars all around.,2022-05-22
2966,130,8345,4,Reliable as always — never disappoints.,2022-08-06
2967,204,1427,4,Reliable as always — never disappoints.,2022-01-21
2968,93,6713,4,"Best lunch in town, no contest.",2022-08-01
2969,290,2157,3,Average — would order again only if nearby.,2023-02-04
2970,270,1734,5,Reliable as always — never disappoints.,2021-09-04
2971,7,11433,4,"Solid flavour, great portion size.",2020-01-05
2972,74,4995,5,"Solid flavour, great portion size.",2022-02-11
2973,172,13950,4,Absolutely loved this. Will order again.,2020-06-11
